"quad","track_id","year","size_t0","survives","size_t1","logsize_t0","logsize_t1","logsize_t0_2","logsize_t0_3"
"e1q5-1","SPOASP_43_8",48,15.4756110231998,1,17.1545696376177,2.7392653023275,2.84226458929318,7.50357439653538,20.5542809878624
"e1q5-1","SPOASP_43_8",49,17.1545696376177,0,NA,2.84226458929318,NA,8.07846799554995,22.9611435194899
"e1q5-1","SPOASP_44_1",44,33.1210785231343,0,NA,3.50016989309116,NA,12.2511892805018,42.8812438741734
"e1q5-1","SPOASP_44_2",44,16.3328307689405,1,25.434905751826,2.79317723972059,3.23612247281577,7.80183909249315,21.7919193811142
"e1q5-1","SPOASP_44_2",45,25.434905751826,1,36.3453646364694,3.23612247281577,3.59306667553091,10.4724886590633,33.8902558959029
"e1q5-1","SPOASP_44_2",46,36.3453646364694,1,80.8119891325009,3.59306667553091,4.39212533487251,12.9101281348108,46.3869511780226
"e1q5-1","SPOASP_44_2",47,80.8119891325009,1,160.430821564181,4.39212533487251,5.07786283136328,19.2907649572289,84.727457497716
"e1q5-1","SPOASP_44_2",49,160.430821564181,1,153.934384283224,5.07786283136328,5.03652643553446,25.7846909341407,130.931123712663
"e1q5-1","SPOASP_44_2",50,153.934384283224,1,79.4519510813939,5.03652643553446,4.3751524500304,25.3665985358375,127.759544105335
"e1q5-1","SPOASP_44_2",51,79.4519510813939,1,86.1497146042529,4.3751524500304,4.45608665019135,19.141958961007,83.7489886466311
"e1q5-1","SPOASP_44_2",52,86.1497146042529,1,173.340658848533,4.45608665019135,5.15525878460202,19.8567082340136,88.4832124783326
"e1q5-1","SPOASP_44_2",53,173.340658848533,1,163.260762764898,5.15525878460202,5.09534869409914,26.5766931362163,137.009730756151
"e1q5-1","SPOASP_44_2",54,163.260762764898,1,98.6351295568576,5.09534869409914,4.59142748169279,25.9625783144578,132.288389510019
"e1q5-1","SPOASP_44_2",55,98.6351295568576,1,31.9678982389499,4.59142748169279,3.46473221924504,21.0812063196438,96.7928300432483
"e1q5-1","SPOASP_44_2",56,31.9678982389499,1,23.1099147130455,3.46473221924504,3.14026173380114,12.0043693510747,41.5919252623862
"e1q5-1","SPOASP_44_2",58,23.1099147130455,0,NA,3.14026173380114,NA,9.86124375677572,30.9668864170882
"e1q5-1","SPOASP_45_1",45,13.103509567771,1,14.971861458924,2.57288010026344,2.70617253665473,6.61971201033159,17.031725300857
"e1q5-1","SPOASP_45_1",46,14.971861458924,1,55.538499176589,2.70617253665473,4.01707645912588,7.32336979814428,19.8183022235047
"e1q5-1","SPOASP_45_1",47,55.538499176589,1,28.678465196687,4.01707645912588,3.35614649953959,16.1369032784633,64.823174283106
"e1q5-1","SPOASP_45_1",48,28.678465196687,1,15.9094087226885,3.35614649953959,2.76691067778031,11.2637193263718,37.8026921889992
"e1q5-1","SPOASP_45_1",49,15.9094087226885,1,18.128740575259,2.76691067778031,2.89749855601404,7.65579469881472,21.1829000990444
"e1q5-1","SPOASP_45_1",50,18.128740575259,1,40.3698596164745,2.89749855601404,3.69808345743682,8.39549788210344,24.3259429904136
"e1q5-1","SPOASP_45_1",52,40.3698596164745,1,35.400885380757,3.69808345743682,3.56673683058281,13.6758212581679,50.5743283616933
"e1q5-1","SPOASP_45_1",53,35.400885380757,1,41.6592773177955,3.56673683058281,3.72952408853391,12.7216116186359,45.374640704559
"e1q5-1","SPOASP_45_1",54,41.6592773177955,1,243.274577352763,3.72952408853391,5.49419075338361,13.9093499269547,51.8752556084249
"e1q5-1","SPOASP_45_1",55,243.274577352763,1,115.370468186086,5.49419075338361,4.74814841305774,30.1861320345659,165.848367504729
"e1q5-1","SPOASP_45_1",56,115.370468186086,0,NA,4.74814841305774,NA,22.5449133524227,107.04659455683
"e1q5-1","SPOASP_46_1",46,7.97049522703698,0,NA,2.07574662726283,NA,4.308724060593,8.94381943658212
"e1q5-1","SPOASP_46_2",46,13.0346988150156,1,51.2027450125534,2.5676149412509,3.93579314413474,6.59264648653487,16.9273776212122
"e1q5-1","SPOASP_46_2",47,51.2027450125534,1,25.5897600901524,3.93579314413474,3.24219227498716,15.490467673418,60.9672764684796
"e1q5-1","SPOASP_46_2",48,25.5897600901524,1,27.2413261282314,3.24219227498716,3.30473516321789,10.5118107479864,34.0813116032487
"e1q5-1","SPOASP_46_2",49,27.2413261282314,1,17.0098386441306,3.30473516321789,2.83379192042101,10.9212744990088,36.0919198640292
"e1q5-1","SPOASP_46_2",50,17.0098386441306,1,53.7564768016775,2.83379192042101,3.98446415838426,8.03037664824342,22.7564164637298
"e1q5-1","SPOASP_46_2",52,53.7564768016775,1,98.1058974434027,3.98446415838426,4.58604748141477,15.8759546294487,63.2571722011731
"e1q5-1","SPOASP_46_2",54,98.1058974434027,1,84.3167351288288,4.58604748141477,4.43458036403427,21.0318315017907,96.4529778883272
"e1q5-1","SPOASP_46_2",55,84.3167351288288,1,18.2093696682266,4.43458036403427,2.9019362785455,19.6655030050783,87.2082534751771
"e1q5-1","SPOASP_46_2",56,18.2093696682266,1,34.7820958490455,2.9019362785455,3.54910276729014,8.42123416473852,24.4378849327816
"e1q5-1","SPOASP_46_2",58,34.7820958490455,1,69.0992345900031,3.54910276729014,4.23554365386717,12.5961304527865,44.7049614471322
"e1q5-1","SPOASP_46_2",59,69.0992345900031,0,NA,4.23554365386717,NA,17.9398300438144,75.9849332935338
"e1q5-1","SPOASP_49_1",49,41.538683695436,1,25.103663557792,3.72662513030594,3.22301379396461,13.8877348618278,51.7543817391133
"e1q5-1","SPOASP_49_1",50,25.103663557792,1,21.371933986556,3.22301379396461,3.06207856530898,10.3878179160861,33.4800804327382
"e1q5-1","SPOASP_49_1",51,21.371933986556,1,53.345703958082,3.06207856530898,3.97679344888369,9.37632514012473,28.7110442329437
"e1q5-1","SPOASP_49_1",52,53.345703958082,1,35.3735625350765,3.97679344888369,3.56596472008693,15.8148861350843,62.8925355768447
"e1q5-1","SPOASP_49_1",53,35.3735625350765,1,33.74702056794,3.56596472008693,3.51889213395323,12.7161043849047,45.3451796135129
"e1q5-1","SPOASP_49_1",54,33.74702056794,1,64.1971227869486,3.51889213395323,4.16195839328896,12.3826018503979,43.57304024924
"e1q5-1","SPOASP_49_1",56,64.1971227869486,1,45.6261287172653,4.16195839328896,3.82048055060521,17.3218976674684,72.0930173848127
"e1q5-1","SPOASP_49_1",58,45.6261287172653,1,56.4091705600985,3.82048055060521,4.0326317438696,14.5960716375527,55.7640078065102
"e1q5-1","SPOASP_49_1",59,56.4091705600985,0,NA,4.0326317438696,NA,16.2621187816648,65.5791364215196
"e1q5-1","SPOASP_49_2",49,8.36055021738346,1,16.0450367543117,2.12352424040736,2.77539956526108,4.50935519959764,9.57572507495255
"e1q5-1","SPOASP_49_2",50,16.0450367543117,1,9.5573877085015,2.77539956526108,2.25731443747431,7.70284274685138,21.3784664108858
"e1q5-1","SPOASP_49_2",51,9.5573877085015,1,7.3221452152805,2.25731443747431,1.99090334723567,5.09546846962998,11.5020745421909
"e1q5-1","SPOASP_49_2",52,7.3221452152805,1,11.405731274611,1.99090334723567,2.43411597245426,3.9636961380342,7.8913359086374
"e1q5-1","SPOASP_49_2",53,11.405731274611,1,9.73358576751801,2.43411597245426,2.27558235528879,5.92492056735697,14.4219437885264
"e1q5-1","SPOASP_49_2",54,9.73358576751801,1,55.4803613384648,2.27558235528879,4.0160291083754,5.17827505570169,11.7835913475869
"e1q5-1","SPOASP_49_2",55,55.4803613384648,1,32.190787188536,4.0160291083754,3.4716802994552,16.1284897993185,64.7724845081988
"e1q5-1","SPOASP_49_2",56,32.190787188536,0,NA,3.4716802994552,NA,12.0525641016254,41.8426493495338
"e1q5-1","SPOASP_51_1",51,14.060393746098,1,11.5906193227557,2.64336189069153,2.45019609188222,6.98736208516031,18.4701266523757
"e1q5-1","SPOASP_51_1",52,11.5906193227557,1,16.5967796186766,2.45019609188222,2.80920867766738,6.00346088867493,14.7096564071991
"e1q5-1","SPOASP_51_1",53,16.5967796186766,0,NA,2.80920867766738,NA,7.8916533946817,22.1693011974831
"e1q5-1","SPOASP_52_1",52,13.9403548836815,0,NA,2.63478786294818,NA,6.94210708273903,18.2909794848874
"e1q5-1","SPOASP_52_2",52,2.88006058456604,0,NA,1.05781133023425,NA,1.11896481037195,1.18365365454486
"e1q5-1","SPOASP_52_3",52,2.39354138713064,0,NA,0.872774021169759,NA,0.761734492028831,0.664822075671706
"e1q5-1","SPOASP_53_1",53,15.0036126181005,0,NA,2.70829101331132,NA,7.33484021278287,19.8648818323543
"e1q5-1","SPOASP_54_1",54,21.373046440778,1,15.838623379285,3.0621306160626,2.76245147473615,9.37664390982791,28.712508392201
"e1q5-1","SPOASP_54_1",56,15.838623379285,1,68.4660763634494,2.76245147473615,4.22633838702846,7.63113815027193,21.080648837134
"e1q5-1","SPOASP_54_1",58,68.4660763634494,0,NA,4.22633838702846,NA,17.8619361616703,75.4905864667191
"e1q5-1","SPOASP_54_2",54,17.428176901302,0,NA,2.85808825861119,NA,8.16866849401112,23.3467755112203
"e1q5-1","SPOASP_55_1",55,14.6087337649815,0,NA,2.68161955294308,NA,7.19108342672662,19.283749923955
"e1q5-1","SPOASP_57_1",57,42.9882770114625,0,NA,3.76092745088348,NA,14.1445752908089,53.1967214922916
"e1q5-1","SPOASP_60_1",60,18.2658932701795,0,NA,2.90503556516578,NA,8.43923163487806,24.5162680419929
"e1q5-1","SPOASP_60_2",60,34.0561611246863,0,NA,3.52801095968351,NA,12.4468613316469,43.9126631917113
"e1q5-1","SPOASP_61_1",61,0.69750005,0,NA,-0.360252693602031,NA,0.129782003247519,-0.0467543162509862
"e1q5-1","SPOASP_62_1",62,8.38263303767649,1,30.4215239308985,2.12616207011527,3.41515038192411,4.52056514839687,9.61145415400646
"e1q5-1","SPOASP_62_1",63,30.4215239308985,0,NA,3.41515038192411,NA,11.6632521311564,39.8317599701961
"e1q5-1","SPOASP_62_10",62,7.49060036610052,0,NA,2.01364895000449,NA,4.05478209385417,8.16490770578643
"e1q5-1","SPOASP_62_11",62,3.70698665039447,0,NA,1.31021932297368,NA,1.7166746742936,2.24922032951901
"e1q5-1","SPOASP_62_2",62,7.72008176207547,0,NA,2.04382495492302,NA,4.17722044636608,8.53750739049768
"e1q5-1","SPOASP_62_3",62,11.115434061353,1,1.52576638876351,2.40833459850728,0.42249683383227,5.80007553836721,13.9685225930055
"e1q5-1","SPOASP_62_3",63,1.52576638876351,0,NA,0.42249683383227,NA,0.178503574598293,0.075417195095521
"e1q5-1","SPOASP_62_4",62,6.10255830315851,0,NA,1.80870807721861,NA,3.27142490859585,5.91705265619147
"e1q5-1","SPOASP_62_5",62,11.8876117373355,0,NA,2.47549682739289,NA,6.12808454243224,15.1700538427864
"e1q5-1","SPOASP_62_6",62,15.17601313343,0,NA,2.71971609804022,NA,7.39685565393912,20.117347396898
"e1q5-1","SPOASP_62_7",62,5.93899054797152,0,NA,1.78153917751394,NA,3.17388184101704,5.65439484457192
"e1q5-1","SPOASP_62_8",62,26.238306424369,1,5.35605213465203,3.26722042023875,1.67822716165983,10.6747292744251,34.876693465922
"e1q5-1","SPOASP_62_8",63,5.35605213465203,0,NA,1.67822716165983,NA,2.81644640613279,4.72663685813125
"e1q5-1","SPOASP_62_9",62,23.2202791496666,0,NA,3.14502599814695,NA,9.89118852902021,31.1080450763414
"e1q5-1","SPOASP_63_1",63,5.4344126489655,1,20.957940030139,1.69275144646576,3.04251757361813,2.86540745951192,4.85042262180258
"e1q5-1","SPOASP_63_1",64,20.957940030139,1,6.16658002257351,3.04251757361813,1.81914439292398,9.25691318577514,28.1643210451782
"e1q5-1","SPOASP_63_1",66,6.16658002257351,0,NA,1.81914439292398,NA,3.30928632230674,6.02006965780432
"e1q5-1","SPOASP_64_1",64,11.6347226303645,0,NA,2.45399395722338,NA,6.02208634208888,14.7781634933636
"e1q5-1","SPOASP_64_2",64,20.8946109090966,0,NA,3.03949127448202,NA,9.23850720765234,28.0803620468986
"e1q5-1","SPOASP_66_1",66,0.720835408082995,0,NA,-0.327344450582928,NA,0.107154389327439,-0.0350763947019397
"e1q5-1","SPOASP_66_2",66,0.720841759177998,0,NA,-0.327335639879468,NA,0.107148621135301,-0.0350735624615263
"e1q5-1","SPOASP_70_1",70,12.6219620556356,0,NA,2.53543831694897,NA,6.42844745905304,16.2989320061763
"e1q5-1","SPOASP_70_2",70,8.05255194987749,0,NA,2.0859890535998,NA,4.35135033173818,9.07686916038369
"e1q5-1","SPOASP_70_3",70,5.71952259114455,0,NA,1.74388533882185,NA,3.04113607495781,5.30339261448115
"e1q5-1","SPOASP_70_4",70,7.20777221068048,0,NA,1.97515991751484,NA,3.90125669975724,7.70560586129673
"e2q2-3","SPOASP_35_1",35,21.3912522653905,1,4.01843445215202,3.06298206581219,1.39089238701639,9.38185913548711,28.7364662759733
"e2q2-3","SPOASP_35_1",37,4.01843445215202,0,NA,1.39089238701639,NA,1.93458163226016,2.6907948643724
"e2q2-3","SPOASP_35_2",35,30.6285745236127,1,36.15382781299,3.42193338119212,3.58778282994216,11.7096280653169,40.069567158052
"e2q2-3","SPOASP_35_2",37,36.15382781299,1,83.2827319455055,3.58778282994216,4.42224122810951,12.8721856348278,46.1826066044633
"e2q2-3","SPOASP_35_2",38,83.2827319455055,1,61.7399984501601,4.42224122810951,4.12293199397133,19.5562174795915,86.4823112041252
"e2q2-3","SPOASP_35_2",39,61.7399984501601,1,25.3785650190416,4.12293199397133,3.23390492085493,16.9985682269124,70.0839407944415
"e2q2-3","SPOASP_35_2",41,25.3785650190416,1,20.6985389867115,3.23390492085493,3.03006311742831,10.4581410371297,33.8206337629687
"e2q2-3","SPOASP_35_2",42,20.6985389867115,1,77.5613360487227,3.03006311742831,4.35106905622818,9.18128249559938,27.8198654606058
"e2q2-3","SPOASP_35_2",43,77.5613360487227,1,82.5821694554476,4.35106905622818,4.41379379106767,18.9318019320664,82.3735775652551
"e2q2-3","SPOASP_35_2",44,82.5821694554476,1,72.4798175121675,4.41379379106767,4.28330814396345,19.4815756300675,85.9876575562073
"e2q2-3","SPOASP_35_2",45,72.4798175121675,1,73.3468271502458,4.28330814396345,4.29519924735138,18.3467286561436,78.5846922679473
"e2q2-3","SPOASP_35_2",46,73.3468271502458,1,48.1749962999378,4.29519924735138,3.87484013749582,18.4487365744478,79.2409994491521
"e2q2-3","SPOASP_35_2",48,48.1749962999378,1,36.521791393496,3.87484013749582,3.59790910691958,15.0143860911486,58.1783458658414
"e2q2-3","SPOASP_35_2",49,36.521791393496,1,42.2069025100685,3.59790910691958,3.74258377425571,12.9449499416548,46.5747532836979
"e2q2-3","SPOASP_35_2",50,42.2069025100685,1,59.0537509115984,3.74258377425571,4.07844806156755,14.0069333073221,52.4221213230657
"e2q2-3","SPOASP_35_2",51,59.0537509115984,1,148.978509774194,4.07844806156755,5.00380206583996,16.6337385909041,67.8398389126942
"e2q2-3","SPOASP_35_2",52,148.978509774194,1,70.0550773101724,5.00380206583996,4.24928175138653,25.0380351141042,125.285371828528
"e2q2-3","SPOASP_35_2",53,70.0550773101724,1,31.3983458133454,4.24928175138653,3.44675521042286,18.0563954026666,76.7267114803709
"e2q2-3","SPOASP_35_2",54,31.3983458133454,1,29.8062093039476,3.44675521042286,3.39471673771048,11.8801214805771,40.9478706136358
"e2q2-3","SPOASP_35_2",55,29.8062093039476,1,20.3552959933734,3.39471673771048,3.01334112340526,11.5241017292917,39.1210610275048
"e2q2-3","SPOASP_35_2",56,20.3552959933734,1,24.0547953098681,3.01334112340526,3.18033436586009,9.0802247260053,27.3618145766331
"e2q2-3","SPOASP_35_2",57,24.0547953098681,0,NA,3.18033436586009,NA,10.1145266786707,32.1675767905853
"e2q2-3","SPOASP_36_1",36,13.428713862911,1,48.249661181978,2.59739523997096,3.87638880562517,6.7464620326238,17.5232283701819
"e2q2-3","SPOASP_36_1",37,48.249661181978,1,54.351507732995,3.87638880562517,3.9954723543599,15.0263901723761,58.2481306531549
"e2q2-3","SPOASP_36_1",38,54.351507732995,1,48.8024984000457,3.9954723543599,3.88778150827084,15.9637993344542,63.7829189113609
"e2q2-3","SPOASP_36_1",39,48.8024984000457,0,NA,3.88778150827084,NA,15.1148450560527,58.7632151093006
"e2q2-3","SPOASP_37_1",37,21.769196340152,1,21.9625113465945,3.08049595863266,3.08933697014801,9.48945535115216,29.2322288588493
"e2q2-3","SPOASP_37_1",38,21.9625113465945,1,46.4250015500231,3.08933697014801,3.83783814062645,9.54400291512326,29.4846410488906
"e2q2-3","SPOASP_37_1",39,46.4250015500231,1,12.1558647424255,3.83783814062645,2.49781174817671,14.7290015936471,56.5275240894466
"e2q2-3","SPOASP_37_1",40,12.1558647424255,0,NA,2.49781174817671,NA,6.23906352932959,15.5840061811803
"e2q2-3","SPOASP_37_2",37,15.6813574556045,1,26.7334949264665,2.75247258359884,3.28591727081701,7.57610532346329,20.8530221932899
"e2q2-3","SPOASP_37_2",38,26.7334949264665,1,43.2550008999883,3.28591727081701,3.76711285443891,10.7972523106535,35.4788778449451
"e2q2-3","SPOASP_37_2",39,43.2550008999883,0,NA,3.76711285443891,NA,14.1911392580789,53.4596231182416
"e2q2-3","SPOASP_43_1",43,11.711668474678,1,19.49935625677,2.46058565035299,2.97038145255144,6.05448174272302,14.8975708964684
"e2q2-3","SPOASP_43_1",45,19.49935625677,1,59.9378863053646,2.97038145255144,4.09330879775931,8.82316597366163,26.2081685609475
"e2q2-3","SPOASP_43_1",46,59.9378863053646,1,72.7400008499941,4.09330879775931,4.28689145124422,16.7551769138138,68.5841130693278
"e2q2-3","SPOASP_43_1",48,72.7400008499941,1,62.8096290504595,4.28689145124422,4.14010839054946,18.3774383147507,78.7820832072729
"e2q2-3","SPOASP_43_1",49,62.8096290504595,1,57.39526836284,4.14010839054946,4.04996186722462,17.1404974854981,70.9635174579025
"e2q2-3","SPOASP_43_1",50,57.39526836284,1,45.00001916183,4.04996186722462,3.80666291558867,16.4021911259736,66.428248599123
"e2q2-3","SPOASP_43_1",51,45.00001916183,1,114.52358243895,3.80666291558867,4.74078076195291,14.4906825529181,55.161143895761
"e2q2-3","SPOASP_43_1",53,114.52358243895,1,79.665744453845,4.74078076195291,4.37783968730324,22.4750022329028,106.549058210595
"e2q2-3","SPOASP_43_1",54,79.665744453845,1,72.2595919610085,4.37783968730324,4.28026507888662,19.1654803277273,83.9034004049543
"e2q2-3","SPOASP_43_1",55,72.2595919610085,1,131.804184588328,4.28026507888662,4.88131737109648,18.3206691455363,78.4173203654745
"e2q2-3","SPOASP_43_1",56,131.804184588328,1,61.6609629583835,4.88131737109648,4.12165103956576,23.8272592773682,116.308414616237
"e2q2-3","SPOASP_43_1",57,61.6609629583835,0,NA,4.12165103956576,NA,16.9880072919535,70.0186379150309
"e2q2-3","SPOASP_44_1",44,3.2530606366305,0,NA,1.1795962875359,NA,1.39144740156848,1.64134618919166
"e2q2-3","SPOASP_44_2",44,15.0359157474855,1,36.7742557329155,2.71044172230006,3.60479802788476,7.34649432998491,19.9122447446319
"e2q2-3","SPOASP_44_2",45,36.7742557329155,1,43.7486640907845,3.60479802788476,3.77846107726964,12.9945688218418,46.8427960621881
"e2q2-3","SPOASP_44_2",46,43.7486640907845,1,113.820003550042,3.77846107726964,4.73461828436494,14.2767681124416,53.9442126220649
"e2q2-3","SPOASP_44_2",48,113.820003550042,1,142.03701339295,4.73461828436494,4.95608768133278,22.4166102986428,106.134092993438
"e2q2-3","SPOASP_44_2",49,142.03701339295,1,112.476258507323,4.95608768133278,4.72274216388289,24.5628051050585,121.735415800158
"e2q2-3","SPOASP_44_2",50,112.476258507323,1,142.285691134233,4.72274216388289,4.95783694581806,22.3042935465172,105.337427567758
"e2q2-3","SPOASP_44_2",51,142.285691134233,1,132.87467374779,4.95783694581806,4.88940638132732,24.5801471813185,121.864361829187
"e2q2-3","SPOASP_44_2",52,132.87467374779,1,175.764412425052,4.88940638132732,5.16914453259198,23.9062947617643,116.887590162062
"e2q2-3","SPOASP_44_2",53,175.764412425052,1,200.041718932015,5.16914453259198,5.29852593945527,26.7200551988256,138.119827241565
"e2q2-3","SPOASP_44_2",54,200.041718932015,1,199.325390708033,5.29852593945527,5.29493861854233,28.0743771310804,148.752815463079
"e2q2-3","SPOASP_44_2",55,199.325390708033,1,222.077233358979,5.29493861854233,5.40302521938322,28.0363749741309,148.45088457446
"e2q2-3","SPOASP_44_2",56,222.077233358979,1,124.76345823298,5.40302521938322,4.82641961043992,29.1926815212911,157.728794480958
"e2q2-3","SPOASP_44_2",57,124.76345823298,1,74.6228233162986,4.82641961043992,4.31244640299656,23.294326256039,112.428193054132
"e2q2-3","SPOASP_44_2",58,74.6228233162986,1,35.779613517455,4.31244640299656,3.57737827638599,18.5971939787179,80.1994022793514
"e2q2-3","SPOASP_44_2",60,35.779613517455,1,49.013942092286,3.57737827638599,3.89210479013457,12.7976353323584,45.7819826270886
"e2q2-3","SPOASP_44_2",61,49.013942092286,1,142.834915976146,3.89210479013457,4.96168952965475,15.1484796973884,58.9594703934617
"e2q2-3","SPOASP_44_2",62,142.834915976146,1,55.39817935205,4.96168952965475,4.01454672953181,24.6183629886856,122.148673878201
"e2q2-3","SPOASP_44_2",64,55.39817935205,0,NA,4.01454672953181,NA,16.1165854435945,64.7007853838024
"e2q2-3","SPOASP_45_1",45,6.55126262636448,0,NA,1.87965779845381,NA,3.53311343928821,6.64104422898003
"e2q2-3","SPOASP_49_1",49,5.68966617668702,0,NA,1.73865157799662,NA,3.02290930967014,5.25578604139867
"e2q2-3","SPOASP_49_2",49,3.99949323054141,0,NA,1.38616766072909,NA,1.92146078365115,2.6634667996564
"e2q2-3","SPOASP_49_3",49,2.72811674836256,0,NA,1.00361153538607,NA,1.00723611395998,1.01087378282767
"e2q2-3","SPOASP_53_1",53,12.166341766534,1,7.97675201043451,2.49867326744328,2.07653131237185,6.24336809743568,15.6001369638708
"e2q2-3","SPOASP_53_1",54,7.97675201043451,1,5.95830399579449,2.07653131237185,1.7847858761171,4.31198229126076,8.95396624619587
"e2q2-3","SPOASP_53_1",55,5.95830399579449,1,9.53163506332499,1.7847858761171,2.25461627307818,3.18546062358707,5.68536512990537
"e2q2-3","SPOASP_53_1",56,9.53163506332499,1,20.849715079479,2.25461627307818,3.03734028289863,5.08329453882894,11.4608785880932
"e2q2-3","SPOASP_53_1",57,20.849715079479,0,NA,3.03734028289863,NA,9.22543599411876,28.0207883722399
"e2q2-3","SPOASP_53_2",53,35.78980033436,1,8.8724237044615,3.57766294595153,2.18294800639887,12.7996721548346,45.7929127886793
"e2q2-3","SPOASP_53_2",55,8.8724237044615,1,4.993757869356,2.18294800639887,1.60818870637221,4.76526199864078,10.4023191799012
"e2q2-3","SPOASP_53_2",57,4.993757869356,0,NA,1.60818870637221,NA,2.58627091530311,4.15921167760938
"e2q2-3","SPOASP_53_3",53,20.1375992634435,0,NA,3.0025886777743,NA,9.01553876789839,27.069954628527
"e2q2-3","SPOASP_57_1",57,36.4554563978655,0,NA,3.59609114266612,NA,12.9318715063617,46.5041885821237
"e2q2-3","SPOASP_60_1",60,20.6608471852765,1,80.6412403467819,3.02824046891449,4.39001018548927,9.17024033757144,27.7696928999059
"e2q2-3","SPOASP_60_1",61,80.6412403467819,1,31.1390185734485,4.39001018548927,3.43846164932116,19.2721894286995,84.6051078886694
"e2q2-3","SPOASP_60_1",62,31.1390185734485,1,24.146096590803,3.43846164932116,3.18412273518394,11.8230185138524,40.6529957390954
"e2q2-3","SPOASP_60_1",63,24.146096590803,1,54.599963762845,3.18412273518394,4.00003321906648,10.1386375927152,32.2826664627552
"e2q2-3","SPOASP_60_1",64,54.599963762845,1,45.2729678314886,4.00003321906648,3.8127101177591,16.0002657536354,64.0015945284332
"e2q2-3","SPOASP_60_1",65,45.2729678314886,1,55.9576055142135,3.8127101177591,4.02459435964329,14.5367584420626,55.4244459914722
"e2q2-3","SPOASP_60_1",66,55.9576055142135,1,11.027240488526,4.02459435964329,2.40036861960067,16.1973597596726,65.1878027298917
"e2q2-3","SPOASP_60_1",67,11.027240488526,0,NA,2.40036861960067,NA,5.76176950996361,13.8303707250886
"e2q2-3","SPOASP_60_2",60,38.4474569592949,0,NA,3.64929255486438,NA,13.3173361509886,48.5988556664288
"e2q2-3","SPOASP_61_1",61,12.543153184773,0,NA,2.52917495373787,NA,6.39672594661498,16.1784390501038
"e2q2-3","SPOASP_62_1",62,6.47171223425001,1,46.610405018516,1.8674407155801,3.84182379986666,3.48733482620631,6.51239104331811
"e2q2-3","SPOASP_62_1",64,46.610405018516,1,29.319738622964,3.84182379986666,3.37826096234584,14.7596101092219,56.7038213943611
"e2q2-3","SPOASP_62_1",65,29.319738622964,0,NA,3.37826096234584,NA,11.4126471297098,38.5549002753269
"e2q2-3","SPOASP_62_2",62,32.4683844119875,0,NA,3.48026682854756,NA,12.1122571978885,42.1538869446479
"e2q2-3","SPOASP_62_3",62,24.1003838162475,0,NA,3.18222776635517,NA,10.1265735569618,32.2250635510018
"e2q2-3","SPOASP_62_4",62,0.733964077307594,0,NA,-0.309295192563099,NA,0.0956635161426448,-0.0295882656466025
"e2q2-3","SPOASP_64_1",64,10.892143496931,0,NA,2.38804174925016,NA,5.70274339616177,13.618389315295
"e2q2-3","SPOASP_64_2",64,3.74291525345001,0,NA,1.31986478732213,NA,1.7420430568129,2.29926128868636
"e2q2-3","SPOASP_68_1",68,11.747496100013,0,NA,2.46364012001036,NA,6.06952264092464,14.9531194874932
"e2q2-3","SPOASP_68_2",68,4.55249840000108,0,NA,1.51567618116456,NA,2.29727428614958,3.48192391711872
"e2q2-3","SPOASP_68_3",68,28.6074999759982,1,3.78740103959819,3.35366892037073,1.33168004233525,11.2470952274606,37.7190337087845
"e2q2-3","SPOASP_68_3",70,3.78740103959819,0,NA,1.33168004233525,NA,1.77337173515401,2.36156374734602
"e2q2-4","SPOASP_35_1",35,8.23704644383596,1,22.628548728573,2.10864183838391,3.11921232716801,4.44637040258306,9.37580265983852
"e2q2-4","SPOASP_35_1",37,22.628548728573,1,19.2239463462455,3.11921232716801,2.95615670745261,9.72948554195689,30.3483312394749
"e2q2-4","SPOASP_35_1",38,19.2239463462455,0,NA,2.95615670745261,NA,8.73886247901708,25.8334469328523
"e2q2-4","SPOASP_35_2",35,11.5006228883227,1,5.65982295929268,2.44240119810435,1.73339261244897,5.96532361250157,14.569713538254
"e2q2-4","SPOASP_35_2",36,5.65982295929268,1,55.5332436880775,1.73339261244897,4.01698182680302,3.00464994889268,5.20823802440575
"e2q2-4","SPOASP_35_2",37,55.5332436880775,1,61.8036663079886,4.01698182680302,4.12396268807595,16.1361429968657,64.8185931731045
"e2q2-4","SPOASP_35_2",38,61.8036663079886,1,26.4325651315932,4.12396268807595,3.27459677769389,17.0070682526426,70.1365149074591
"e2q2-4","SPOASP_35_2",39,26.4325651315932,1,28.0980522436191,3.27459677769389,3.3357002587636,10.7229840564832,35.1134490386228
"e2q2-4","SPOASP_35_2",40,28.0980522436191,1,41.417500092451,3.3357002587636,3.72370349906273,11.1268962163155,37.1159905879993
"e2q2-4","SPOASP_35_2",41,41.417500092451,1,76.5720057211267,3.72370349906273,4.33823154938986,13.865967748932,51.632752624589
"e2q2-4","SPOASP_35_2",43,76.5720057211267,1,7.49452537558574,4.33823154938986,2.0141728040772,18.8202529761215,81.6466152285087
"e2q2-4","SPOASP_35_2",44,7.49452537558574,1,9.70626222005786,2.0141728040772,2.27277126690264,4.05689208468422,8.17128170604702
"e2q2-4","SPOASP_35_2",45,9.70626222005786,0,NA,2.27277126690264,NA,5.16548923165825,11.7399755052079
"e2qo-1","SPOASP_35_1",35,43.8522549841825,1,84.5923158523405,3.78082614244882,4.43784343331841,14.2946463194245,54.0455725015399
