"","quad","year","track_id","size_t0","logsize_t0","survives","size_t1"
"313","gzgz_5b",1998,"BUCDAC_1998_5",0.000588075347074573,-7.43865547699175,0,NA
"314","gzgz_5b",1998,"BUCDAC_1998_6",0.00164885455947985,-6.40767443851832,1,0.00307920209611492
"315","gzgz_5b",1999,"BUCDAC_1998_6",0.00307920209611492,-5.78308477526136,0,NA
"316","gzgz_5b",1998,"BUCDAC_1998_7",0.000216362709056786,-8.43855434997831,0,NA
"317","gzgz_5b",1998,"BUCDAC_1998_8",0.000376711332851405,-7.88403135916504,1,4.99999999999999e-05
"318","gzgz_5b",1999,"BUCDAC_1998_8",4.99999999999999e-05,-9.90348755253613,1,0.00235887593388233
"319","gzgz_5b",2001,"BUCDAC_1998_8",0.00235887593388233,-6.04957007261352,0,NA
"320","gzgz_5b",1998,"BUCDAC_1998_9",0.000268812763689892,-8.22149546647723,0,NA
"321","gzgz_5b",1999,"BUCDAC_1999_1",0.00156370487848892,-6.4606973512828,0,NA
"322","gzgz_5b",1999,"BUCDAC_1999_10",0.00317333552536508,-5.75297202808091,0,NA
"323","gzgz_5b",1999,"BUCDAC_1999_11",0.00213358950665389,-6.14994950324978,0,NA
"324","gzgz_5b",1999,"BUCDAC_1999_12",0.00719381421806044,-4.9345337586098,0,NA
"325","gzgz_5b",1999,"BUCDAC_1999_13",0.00190550897228463,-6.26300612903661,0,NA
"326","gzgz_5b",1999,"BUCDAC_1999_14",0.00292611653234396,-5.83407915067556,0,NA
"327","gzgz_5b",1999,"BUCDAC_1999_15",0.00393517489816844,-5.53779995129785,0,NA
"328","gzgz_5b",1999,"BUCDAC_1999_16",0.000889628203343039,-7.0247069315723,0,NA
"329","gzgz_5b",1999,"BUCDAC_1999_17",0.000275686652620849,-8.19624565379834,0,NA
"330","gzgz_5b",1999,"BUCDAC_1999_18",0.001088817263532,-6.82266325119431,1,0.00133778612788289
"331","gzgz_5b",2001,"BUCDAC_1999_18",0.00133778612788289,-6.61673917468423,0,NA
